usuario,ruta,tipo1,tipo2,tipo3,tipo4,tipo5,tipo6,tipo7,tipo8,tipo9,tipo10,tipo11,tipo12,tipo13,tipo14,tipo15,tipo16,tipo17,tipo18,tipo19,tipo20
Ale,4227549,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4227584,12,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4230140,11,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4230229,5,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4230265,5,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4230381,5,0,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4230503,11,0,25,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4230845,8,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4238954,7,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4239855,10,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4240062,7,0,18,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4240191,3,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4240224,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4240306,4,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4242615,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4244341,4,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4245781,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4245804,9,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4245910,10,0,26,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4245915,8,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4245920,13,0,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4248191,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4248299,9,0,22,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4248438,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4252696,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4252751,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4252790,11,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4261592,7,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4261607,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4261629,11,0,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4261655,6,0,19,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4267328,11,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4269638,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4269667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4270170,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4270204,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4270225,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4273938,5,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4273943,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4273945,3,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4273973,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4275106,4,0,17,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4275199,4,0,15,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4275251,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4275312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4276570,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4276585,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4276630,5,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4276653,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4276660,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4276666,15,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4439267,8,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4439529,9,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4439613,7,0,17,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4442976,12,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4443104,9,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4443141,10,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4443210,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4443293,6,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4443365,8,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4443463,8,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4446025,4,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4446214,5,0,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4446296,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4446364,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4455258,16,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4455342,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4455406,7,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4455529,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4455849,7,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4459515,5,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4459572,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4459732,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4459740,21,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4459792,5,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4459804,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4459832,11,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4460622,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4460697,8,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4460728,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4460768,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462180,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462202,18,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462258,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462264,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462275,4,0,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462293,4,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462305,0,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462358,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4462372,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4464531,11,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4464649,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4464670,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4464686,5,0,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4464806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4464855,8,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4464913,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4466970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467149,6,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467172,9,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467454,5,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467486,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467510,5,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4467530,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4470459,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4470605,6,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4470758,11,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4470877,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4470960,13,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4471025,11,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4471042,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4471051,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4471063,8,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4471074,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4471082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4471136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4475362,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4475645,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4476425,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4476477,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4476537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4476549,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4479367,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4479736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4479831,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4480094,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4480142,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4480173,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4480182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4480192,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4486701,6,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4500153,12,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ale,4510633,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4522126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4522217,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4522321,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4522665,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4523915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4525304,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4525408,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4537215,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4537820,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4538026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4538948,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4540483,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4540969,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4542795,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4546164,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4546344,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4547081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4552558,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4552717,4,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4552970,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4553561,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4553831,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4553981,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4554709,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4554819,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4555083,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4555747,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4555931,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4557990,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4558489,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4558599,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4560291,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4560452,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4561118,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4561682,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4565462,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4565752,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4573174,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4573343,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4573844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fio,4573953,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
