id_ruta,tipo_error,link
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0628358/-77.0023117
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9721288/-76.9964474
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0401247/-76.997383
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9476215/-76.984844
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9477053/-76.9848879
4227134,1,www.openstreetmap.org/relation/4227134#map=19/-11.9281626/-76.9895713
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.07267/-77.0134896
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0402877/-76.9974568
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.016655/-77.0018167
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0629487/-77.0023974
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0719154/-77.0113471
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9588047/-76.9867546
4227134,1,www.openstreetmap.org/relation/4227134#map=19/-12.0734555/-77.016449
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9722191/-76.9965421
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9589047/-76.9868632
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0728064/-77.0139724
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0721102/-77.01159
4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0167261/-77.0016922
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0134395/-76.8250724
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0133634/-76.8250188
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0087322/-76.8316304
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0085683/-76.8321561
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0329081/-76.8189101
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0368297/-77.0437646
4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0232411/-76.8213
4227168,4,www.openstreetmap.org/relation/4227168#map=19/-12.0536307/-76.9755857
4227168,4,www.openstreetmap.org/relation/4227168#map=19/-12.0539464/-76.9754449
4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0548461/-76.975064
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0537101/-76.9757484
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0370037/-77.0437593
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-11.99997/-76.8388605
4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0000272/-76.8388039
4227168,4,www.openstreetmap.org/relation/4227168#map=19/-12.0236812/-76.821083
4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0378383/-76.9315208
4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0363847/-76.9302702
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0357112/-77.0438579
4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0237146/-76.8211445
4227218,1,www.openstreetmap.org/relation/4227218#map=19/-11.9752472/-76.8403108
4227218,1,www.openstreetmap.org/relation/4227218#map=19/-12.0662412/-76.9760701
4227218,8,www.openstreetmap.org/relation/4227218#map=19/-12.0546179/-76.9646065
4227218,3,www.openstreetmap.org/relation/4227218#map=19/-12.0181272/-76.8976253
4227218,14,www.openstreetmap.org/relation/4227218#map=19/-12.0546468/-76.9646725
4227218,8,www.openstreetmap.org/relation/4227218#map=19/-12.054681/-76.9647508
4227218,3,www.openstreetmap.org/relation/4227218#map=19/-12.0183026/-76.8976645
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0628358/-77.0023117
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9721288/-76.9964474
4227246,1,www.openstreetmap.org/relation/4227246#map=19/-11.9384559/-76.9895055
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9476215/-76.984844
4227246,1,www.openstreetmap.org/relation/4227246#map=19/-12.086251/-77.046111
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9477053/-76.9848879
4227246,1,www.openstreetmap.org/relation/4227246#map=19/-11.9281626/-76.9895713
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.07267/-77.0134896
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0629487/-77.0023974
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0719154/-77.0113471
4227246,1,www.openstreetmap.org/relation/4227246#map=19/-12.0734601/-77.0164655
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9588047/-76.9867546
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0734555/-77.016449
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9722191/-76.9965421
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9589047/-76.9868632
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0728064/-77.0139724
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9383437/-76.9893971
4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0721102/-77.01159
4227339,1,www.openstreetmap.org/relation/4227339#map=19/-12.0369793/-76.9627392
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0396085/-76.9891163
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0370465/-76.9628534
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0595363/-77.0363958
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0596088/-77.0365204
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0396176/-76.9873974
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0395741/-76.9886118
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0396415/-76.9870983
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0433643/-76.9702457
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0449109/-76.9741466
4227339,1,www.openstreetmap.org/relation/4227339#map=19/-12.077428/-77.1100427
4227339,1,www.openstreetmap.org/relation/4227339#map=19/-12.0285661/-76.96232
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0449832/-76.9741122
4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0435181/-76.9701764
4227378,1,www.openstreetmap.org/relation/4227378#map=19/-12.0163086/-77.0339586
4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.032006/-77.0120709
4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.0319833/-77.0121356
4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.0403425/-77.0179568
4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.0404408/-77.0183628
4227378,1,www.openstreetmap.org/relation/4227378#map=19/-12.0162142/-76.8983009
4227437,1,www.openstreetmap.org/relation/4227437#map=19/-12.0416285/-77.0207836
4227437,1,www.openstreetmap.org/relation/4227437#map=19/-12.0233609/-76.83624
4227460,1,www.openstreetmap.org/relation/4227460#map=19/-11.9680773/-76.9367457
4227460,1,www.openstreetmap.org/relation/4227460#map=19/-12.0650599/-77.0122745
4227460,8,www.openstreetmap.org/relation/4227460#map=19/-12.0546179/-76.9646065
4227460,14,www.openstreetmap.org/relation/4227460#map=19/-12.0546468/-76.9646725
4227460,8,www.openstreetmap.org/relation/4227460#map=19/-12.054681/-76.9647508
4227527,3,www.openstreetmap.org/relation/4227527#map=19/-11.9721288/-76.9964474
4227527,1,www.openstreetmap.org/relation/4227527#map=19/-12.086251/-77.046111
4227527,4,www.openstreetmap.org/relation/4227527#map=19/-12.0764854/-77.0278264
4227527,4,www.openstreetmap.org/relation/4227527#map=19/-12.0761269/-77.0274732
4227527,1,www.openstreetmap.org/relation/4227527#map=19/-11.9671529/-76.9706477
4227527,3,www.openstreetmap.org/relation/4227527#map=19/-11.9722191/-76.9965421
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0288059/-76.9239989
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0282754/-76.9234777
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0320404/-76.9269023
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0457281/-76.9302984
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0307633/-77.0106684
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0148605/-76.9002911
4227549,3,www.openstreetmap.org/relation/4227549#map=19/-12.0149026/-76.9003523
4227549,3,www.openstreetmap.org/relation/4227549#map=19/-12.0321884/-76.9268258
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0438334/-76.9328342
4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0441162/-76.9326252
4227584,4,www.openstreetmap.org/relation/4227584#map=19/-12.0334987/-76.9422356
4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.0335038/-76.9426729
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0299934/-76.9578481
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0293609/-76.9552495
4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.033494/-76.9420057
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0296783/-76.9556829
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0307633/-77.0106684
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.039181/-76.9328039
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0326846/-76.9362034
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0148605/-76.9002911
4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.0149026/-76.9003523
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.024644/-76.916339
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0264471/-76.9529812
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0193298/-76.9401378
4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.0299492/-76.9574844
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0242487/-76.9150566
4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0192137/-76.9401367
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.090913/-76.881637
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0860197/-76.9135193
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0819771/-76.9283744
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0491527/-77.0777517
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0493457/-77.0780627
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0559722/-77.080895
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0357867/-77.0776993
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0356845/-77.0777617
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.026689/-77.0755003
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0905877/-77.022577
4230140,4,www.openstreetmap.org/relation/4230140#map=19/-12.0906809/-77.0231069
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0906986/-77.0232071
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0260594/-77.0749252
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0898251/-77.0164004
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.070698/-77.0779828
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0702659/-77.0778951
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0599962/-77.0791463
4230140,4,www.openstreetmap.org/relation/4230140#map=19/-12.0589468/-77.0794063
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8885417/-77.0347404
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8885626/-77.0347231
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0859347/-76.9887399
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8889323/-77.0343668
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-11.9639569/-77.0716687
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-11.9628982/-77.0698244
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0818673/-76.92842
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0854082/-76.8854525
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8781514/-77.0301804
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.064578/-76.9405334
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.1018364/-76.8751427
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0645119/-76.940519
4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.1011273/-76.8782437
4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8895616/-77.0334596
4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.0416705/-77.0214726
4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.0430833/-77.0242765
4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.1292238/-77.0014109
4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.0416672/-77.0214403
4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.1567522/-76.9366353
4230229,1,www.openstreetmap.org/relation/4230229#map=19/-11.9331739/-76.968982
4230229,4,www.openstreetmap.org/relation/4230229#map=19/-12.0388024/-77.0321952
4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.038738/-77.0323169
4230229,4,www.openstreetmap.org/relation/4230229#map=19/-11.9848565/-77.0068074
4230229,4,www.openstreetmap.org/relation/4230229#map=19/-11.9847149/-77.0067686
4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0388254/-77.0322123
4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0403425/-77.0179568
4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0404408/-77.0183628
4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0425281/-77.0238188
4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.1290439/-77.0015482
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0277121/-77.0012101
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0347159/-77.0032522
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0345565/-77.0033229
4230265,1,www.openstreetmap.org/relation/4230265#map=19/-11.9681201/-77.0041309
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.1118153/-77.0002979
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0840121/-77.0043326
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0841841/-77.0043071
4230265,1,www.openstreetmap.org/relation/4230265#map=19/-12.1293495/-77.0009509
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0567499/-77.0148363
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0438956/-77.0115915
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0718968/-77.0116174
4230265,1,www.openstreetmap.org/relation/4230265#map=19/-11.9506816/-77.004732
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0565724/-77.0148416
4230265,4,www.openstreetmap.org/relation/4230265#map=19/-12.0566729/-77.0148699
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-11.9822086/-77.0132485
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-11.9823707/-77.0131066
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0721102/-77.01159
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-11.9681596/-77.0044502
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0278112/-77.0011693
4230265,1,www.openstreetmap.org/relation/4230265#map=19/-12.1926373/-76.9607981
4230265,1,www.openstreetmap.org/relation/4230265#map=19/-12.1135204/-77.0255033
4230265,4,www.openstreetmap.org/relation/4230265#map=19/-12.1478323/-76.9861918
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.1484753/-76.9852606
4230265,3,www.openstreetmap.org/relation/4230265#map=19/-12.0450604/-77.0123517
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0599058/-77.0780386
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0595357/-77.035432
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0593877/-77.0354839
4230381,1,www.openstreetmap.org/relation/4230381#map=19/-11.9210543/-76.6701086
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0596939/-77.0415471
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0187743/-76.8981522
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0190072/-76.8988501
4230381,4,www.openstreetmap.org/relation/4230381#map=19/-12.0600813/-77.0410124
4230381,1,www.openstreetmap.org/relation/4230381#map=19/-12.0601319/-77.0421064
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0595363/-77.0363958
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0596088/-77.0365204
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.064045/-76.9885957
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-11.9327385/-76.6941581
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0565724/-77.0148416
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0566729/-77.0148699
4230381,4,www.openstreetmap.org/relation/4230381#map=19/-12.0602491/-77.0409975
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0600007/-77.0420576
4230381,1,www.openstreetmap.org/relation/4230381#map=19/-12.0632146/-77.1047205
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-11.9325857/-76.6942565
4230381,8,www.openstreetmap.org/relation/4230381#map=19/-12.0546179/-76.9646065
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0597402/-77.0417789
4230381,1,www.openstreetmap.org/relation/4230381#map=19/-11.9394307/-76.6983419
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0592363/-77.0079647
4230381,1,www.openstreetmap.org/relation/4230381#map=19/-12.0599962/-77.0791463
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-11.9394498/-76.6983574
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0640792/-76.9878466
4230381,14,www.openstreetmap.org/relation/4230381#map=19/-12.0546468/-76.9646725
4230381,8,www.openstreetmap.org/relation/4230381#map=19/-12.054681/-76.9647508
4230381,3,www.openstreetmap.org/relation/4230381#map=19/-12.0593756/-77.0077802
4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0427112/-77.0240468
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.07267/-77.0134896
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0257748/-77.0102526
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0241512/-76.89724
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.026436/-76.9206784
4230503,5,www.openstreetmap.org/relation/4230503#map=19/-12.0734555/-77.016449
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0475067/-76.891555
4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0629617/-77.0023658
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.040639/-76.971204
4230503,5,www.openstreetmap.org/relation/4230503#map=19/-12.0701621/-77.0284276
4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0426206/-77.0239826
4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0428776/-77.0241563
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0403425/-77.0179568
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0404408/-77.0183628
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0435181/-76.9701764
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0734382/-77.0163452
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0430833/-77.0242765
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0447808/-77.0251399
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0589616/-77.0299573
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.025521/-77.0105048
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0302818/-76.927731
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.029965/-76.9273636
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0728064/-77.0139724
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0425281/-77.0238188
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0434722/-76.9702982
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0712756/-77.0282761
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.023728/-76.8940381
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0446582/-77.0250816
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0719154/-77.0113471
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0592437/-77.0299162
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0721102/-77.01159
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-11.9681596/-77.0044502
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0288059/-76.9239989
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0288845/-76.9238997
4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0425581/-77.0239258
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0415841/-76.9707945
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-11.9681201/-77.0041309
4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0629487/-77.0023974
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0449109/-76.9741466
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.058057/-76.9721689
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0560401/-76.9675752
4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0265171/-76.9206359
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0450398/-76.9742435
4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0449832/-76.9741122
4230503,1,www.openstreetmap.org/relation/4230503#map=19/-11.947171/-77.0095882
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1652012/-76.9726376
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1924604/-76.9609319
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1923814/-76.9609774
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.016655/-77.0018167
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1653137/-76.9726113
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0576287/-77.0173866
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1476817/-76.9859301
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0694842/-77.0144541
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0683958/-77.0146019
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0167261/-77.0016922
4230845,4,www.openstreetmap.org/relation/4230845#map=19/-12.0725868/-77.0140382
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1476125/-76.986066
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-11.9548307/-77.0017522
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1113323/-76.9935776
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1112097/-76.9935594
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-11.9652246/-77.0091573
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1980812/-76.9657061
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0719154/-77.0113471
4230845,4,www.openstreetmap.org/relation/4230845#map=19/-12.0717644/-77.0113431
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.057366/-77.0174757
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0718968/-77.0116174
4230845,1,www.openstreetmap.org/relation/4230845#map=19/-11.9394801/-77.0043829
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.077586/-77.0102824
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0773778/-77.0102411
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-11.9651471/-77.009114
4230845,3,www.openstreetmap.org/relation/4230845#map=19/-11.9566101/-76.9982428
4238954,1,www.openstreetmap.org/relation/4238954#map=19/-11.9380328/-76.9737176
4238954,1,www.openstreetmap.org/relation/4238954#map=19/-11.9332818/-76.9687882
4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.1190461/-77.0281929
4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.0365005/-77.0069254
4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.0301532/-76.9998153
4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.0365239/-77.0069054
4238954,1,www.openstreetmap.org/relation/4238954#map=19/-11.9408058/-76.9741664
4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9885993/-76.9982464
4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9388541/-76.9725543
4238954,4,www.openstreetmap.org/relation/4238954#map=19/-11.9407525/-76.9738841
4238954,3,www.openstreetmap.org/relation/4238954#map=19/-12.016655/-77.0018167
4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9402169/-76.9721806
4238954,4,www.openstreetmap.org/relation/4238954#map=19/-11.940098/-76.9718838
4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9886436/-76.9983756
4238954,3,www.openstreetmap.org/relation/4238954#map=19/-12.0167261/-77.0016922
4238954,3,www.openstreetmap.org/relation/4238954#map=19/-12.0301337/-76.9996748
4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0729894/-76.9596015
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0405693/-76.9827296
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.1314599/-76.9767549
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.1138618/-76.9362098
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0360293/-77.0435301
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0551266/-76.9646574
4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0435181/-76.9701764
4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.1290439/-77.0015482
4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0860157/-77.0154557
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0716665/-76.9567292
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0368677/-77.0434465
4239855,6,www.openstreetmap.org/relation/4239855#map=19/-12.0546179/-76.9646065
4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.1292238/-77.0014109
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.1314605/-76.9766717
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0433643/-76.9702457
4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0737079/-76.9558355
4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0738199/-76.9558788
4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0861141/-77.0155016
4239855,12,www.openstreetmap.org/relation/4239855#map=19/-12.0546468/-76.9646725
4239855,9,www.openstreetmap.org/relation/4239855#map=19/-12.054681/-76.9647508
4240062,4,www.openstreetmap.org/relation/4240062#map=19/-12.0600813/-77.0410124
4240062,5,www.openstreetmap.org/relation/4240062#map=19/-12.0370465/-76.9628534
4240062,1,www.openstreetmap.org/relation/4240062#map=19/-12.0360293/-77.0435301
4240062,1,www.openstreetmap.org/relation/4240062#map=19/-12.0361259/-77.0435159
4240062,8,www.openstreetmap.org/relation/4240062#map=19/-12.0370198/-76.9628081
