usuario,nombre_ruta,id_ruta,tipo_error,link
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0629487/-77.0023974
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0401247/-76.997383
Ale,X-ECR21-I,4227134,1,www.openstreetmap.org/relation/4227134#map=19/-12.0734555/-77.016449
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9477053/-76.9848879
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9476215/-76.984844
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9588047/-76.9867546
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9722191/-76.9965421
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0721102/-77.01159
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.07267/-77.0134896
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0719154/-77.0113471
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-11.9589047/-76.9868632
Ale,X-ECR21-I,4227134,3,www.openstreetmap.org/relation/4227134#map=19/-12.0167261/-77.0016922
Ale,X-ECR22-I,4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0378383/-76.9315208
Ale,X-ECR22-I,4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0363847/-76.9302702
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0134395/-76.8250724
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0133634/-76.8250188
Ale,X-ECR22-I,4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0548461/-76.975064
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-11.99997/-76.8388605
Ale,X-ECR22-I,4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0000272/-76.8388039
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0237146/-76.8211445
Ale,X-ECR22-I,4227168,4,www.openstreetmap.org/relation/4227168#map=19/-12.0236812/-76.821083
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0370037/-77.0437593
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0357112/-77.0438579
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0085683/-76.8321561
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0537101/-76.9757484
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0329081/-76.8189101
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0087322/-76.8316304
Ale,X-ECR22-I,4227168,3,www.openstreetmap.org/relation/4227168#map=19/-12.0232411/-76.8213
Ale,X-ECR22-I,4227168,4,www.openstreetmap.org/relation/4227168#map=19/-12.0536307/-76.9755857
Ale,X-ECR22-I,4227168,4,www.openstreetmap.org/relation/4227168#map=19/-12.0539464/-76.9754449
Ale,X-ECR22-I,4227168,1,www.openstreetmap.org/relation/4227168#map=19/-12.0368297/-77.0437646
Ale,X-ECR23-I,4227218,3,www.openstreetmap.org/relation/4227218#map=19/-12.0181272/-76.8976253
Ale,X-ECR23-I,4227218,3,www.openstreetmap.org/relation/4227218#map=19/-12.0183026/-76.8976645
Ale,X-ECR23-I,4227218,6,www.openstreetmap.org/relation/4227218#map=19/-12.0546468/-76.9646725
Ale,X-ECR23-I,4227218,4,www.openstreetmap.org/relation/4227218#map=19/-12.0546175/-76.9646063
Ale,X-ECR23-I,4227218,1,www.openstreetmap.org/relation/4227218#map=19/-12.0662412/-76.9760701
Ale,X-ECR23-I,4227218,1,www.openstreetmap.org/relation/4227218#map=19/-11.9752472/-76.8403108
Ale,X-ECR23-I,4227218,4,www.openstreetmap.org/relation/4227218#map=19/-12.054681/-76.9647508
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9383437/-76.9893971
Ale,X-ECR24-I,4227246,1,www.openstreetmap.org/relation/4227246#map=19/-11.9384559/-76.9895055
Ale,X-ECR24-I,4227246,1,www.openstreetmap.org/relation/4227246#map=19/-12.086251/-77.046111
Ale,X-ECR24-I,4227246,1,www.openstreetmap.org/relation/4227246#map=19/-11.9281626/-76.9895713
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0728064/-77.0139724
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0628358/-77.0023117
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9721288/-76.9964474
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0629487/-77.0023974
Ale,X-ECR24-I,4227246,1,www.openstreetmap.org/relation/4227246#map=19/-12.0734601/-77.0164655
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0734555/-77.016449
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9477053/-76.9848879
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9476215/-76.984844
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9588047/-76.9867546
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9722191/-76.9965421
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0721102/-77.01159
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.07267/-77.0134896
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-12.0719154/-77.0113471
Ale,X-ECR24-I,4227246,3,www.openstreetmap.org/relation/4227246#map=19/-11.9589047/-76.9868632
Ale,X-ECR26-I,4227339,1,www.openstreetmap.org/relation/4227339#map=19/-12.077428/-77.1100427
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0435181/-76.9701764
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0595363/-77.0363958
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0596088/-77.0365204
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0449832/-76.9741122
Ale,X-ECR26-I,4227339,1,www.openstreetmap.org/relation/4227339#map=19/-12.0285661/-76.96232
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0433643/-76.9702457
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0449109/-76.9741466
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0395741/-76.9886118
Ale,X-ECR26-I,4227339,3,www.openstreetmap.org/relation/4227339#map=19/-12.0396085/-76.9891163
Ale,X-ECR28-I,4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.0403425/-77.0179568
Ale,X-ECR28-I,4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.0404408/-77.0183628
Ale,X-ECR28-I,4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.0319833/-77.0121356
Ale,X-ECR28-I,4227378,1,www.openstreetmap.org/relation/4227378#map=19/-12.0163086/-77.0339586
Ale,X-ECR28-I,4227378,1,www.openstreetmap.org/relation/4227378#map=19/-12.0162142/-76.8983009
Ale,X-ECR28-I,4227378,3,www.openstreetmap.org/relation/4227378#map=19/-12.032006/-77.0120709
Ale,X.ECR31-I,4227437,1,www.openstreetmap.org/relation/4227437#map=19/-12.0416285/-77.0207836
Ale,X.ECR31-I,4227437,1,www.openstreetmap.org/relation/4227437#map=19/-12.0233609/-76.83624
Ale,X-ECR32-I,4227460,1,www.openstreetmap.org/relation/4227460#map=19/-12.0650599/-77.0122745
Ale,X-ECR32-I,4227460,1,www.openstreetmap.org/relation/4227460#map=19/-11.9680773/-76.9367457
Ale,X-ECR32-I,4227460,6,www.openstreetmap.org/relation/4227460#map=19/-12.0546468/-76.9646725
Ale,X-ECR32-I,4227460,4,www.openstreetmap.org/relation/4227460#map=19/-12.0546175/-76.9646063
Ale,X-ECR32-I,4227460,4,www.openstreetmap.org/relation/4227460#map=19/-12.054681/-76.9647508
Ale,X-ECR33A-I,4227527,1,www.openstreetmap.org/relation/4227527#map=19/-11.9671529/-76.9706477
Ale,X-ECR33A-I,4227527,1,www.openstreetmap.org/relation/4227527#map=19/-12.086251/-77.046111
Ale,X-ECR33A-I,4227527,4,www.openstreetmap.org/relation/4227527#map=19/-12.0764854/-77.0278264
Ale,X-ECR33A-I,4227527,3,www.openstreetmap.org/relation/4227527#map=19/-11.9721288/-76.9964474
Ale,X-ECR33A-I,4227527,3,www.openstreetmap.org/relation/4227527#map=19/-11.9722191/-76.9965421
Ale,X-ECR33A-I,4227527,4,www.openstreetmap.org/relation/4227527#map=19/-12.0761269/-77.0274732
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0441162/-76.9326252
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0148605/-76.9002911
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0288059/-76.9239989
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0282754/-76.9234777
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0438334/-76.9328342
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0320404/-76.9269023
Ale,X-ECR34-I,4227549,3,www.openstreetmap.org/relation/4227549#map=19/-12.0321884/-76.9268258
Ale,X-ECR34-I,4227549,3,www.openstreetmap.org/relation/4227549#map=19/-12.0149026/-76.9003523
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0307633/-77.0106684
Ale,X-ECR34-I,4227549,1,www.openstreetmap.org/relation/4227549#map=19/-12.0457281/-76.9302984
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0148605/-76.9002911
Ale,X-ECR35-I,4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.0149026/-76.9003523
Ale,X-ECR35-I,4227584,4,www.openstreetmap.org/relation/4227584#map=19/-12.0334987/-76.9422356
Ale,X-ECR35-I,4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.0335038/-76.9426729
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0299934/-76.9578481
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.024644/-76.916339
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0296783/-76.9556829
Ale,X-ECR35-I,4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.033494/-76.9420057
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0193298/-76.9401378
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0192137/-76.9401367
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0293609/-76.9552495
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0307633/-77.0106684
Ale,X-ECR35-I,4227584,3,www.openstreetmap.org/relation/4227584#map=19/-12.0299492/-76.9574844
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.039181/-76.9328039
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0326846/-76.9362034
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0242487/-76.9150566
Ale,X-ECR35-I,4227584,1,www.openstreetmap.org/relation/4227584#map=19/-12.0264471/-76.9529812
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0357867/-77.0776993
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0356845/-77.0777617
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0491527/-77.0777517
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8895616/-77.0334596
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.026689/-77.0755003
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0905877/-77.022577
Ale,X-EM01-I,4230140,4,www.openstreetmap.org/relation/4230140#map=19/-12.0906809/-77.0231069
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0906986/-77.0232071
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0260594/-77.0749252
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0859347/-76.9887399
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8885417/-77.0347404
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8885626/-77.0347231
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.070698/-77.0779828
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0702659/-77.0778951
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8889323/-77.0343668
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-11.9628982/-77.0698244
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0818673/-76.92842
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0854082/-76.8854525
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-11.9639569/-77.0716687
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-11.8781514/-77.0301804
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.064578/-76.9405334
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.1011273/-76.8782437
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.1018364/-76.8751427
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0645119/-76.940519
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0898251/-77.0164004
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.090913/-76.881637
Ale,X-EM01-I,4230140,3,www.openstreetmap.org/relation/4230140#map=19/-12.0860197/-76.9135193
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0819771/-76.9283744
Ale,X-EM01-I,4230140,1,www.openstreetmap.org/relation/4230140#map=19/-12.0493457/-77.0780627
Ale,X-EM02-I,4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.0416672/-77.0214403
Ale,X-EM02-I,4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.1290439/-77.0015482
Ale,X-EM02-I,4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0403425/-77.0179568
Ale,X-EM02-I,4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0404408/-77.0183628
Ale,X-EM02-I,4230229,4,www.openstreetmap.org/relation/4230229#map=19/-11.9848565/-77.0068074
Ale,X-EM02-I,4230229,4,www.openstreetmap.org/relation/4230229#map=19/-12.0388024/-77.0321952
Ale,X-EM02-I,4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.038738/-77.0323169
Ale,X-EM02-I,4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0388254/-77.0322123
Ale,X-EM02-I,4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.1567522/-76.9366353
Ale,X-EM02-I,4230229,1,www.openstreetmap.org/relation/4230229#map=19/-11.9331739/-76.968982
Ale,X-EM02-I,4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.1292238/-77.0014109
Ale,X-EM02-I,4230229,4,www.openstreetmap.org/relation/4230229#map=19/-11.9847149/-77.0067686
Ale,X-EM02-I,4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.0430833/-77.0242765
Ale,X-EM02-I,4230229,1,www.openstreetmap.org/relation/4230229#map=19/-12.0416705/-77.0214726
Ale,X-EM02-I,4230229,3,www.openstreetmap.org/relation/4230229#map=19/-12.0425281/-77.0238188
Ale,X-EM13-I,4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0426206/-77.0239826
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0403425/-77.0179568
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0404408/-77.0183628
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0435181/-76.9701764
Ale,X-EM13-I,4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0629487/-77.0023974
Ale,X-EM13-I,4230503,5,www.openstreetmap.org/relation/4230503#map=19/-12.0734555/-77.016449
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0734382/-77.0163452
Ale,X-EM13-I,4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0629617/-77.0023658
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-11.9681201/-77.0041309
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0257748/-77.0102526
Ale,X-EM13-I,4230503,5,www.openstreetmap.org/relation/4230503#map=19/-12.0701621/-77.0284276
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0475067/-76.891555
Ale,X-EM13-I,4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0428776/-77.0241563
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0302818/-76.927731
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.029965/-76.9273636
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0447808/-77.0251399
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0430833/-77.0242765
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0589616/-77.0299573
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0425281/-77.0238188
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.025521/-77.0105048
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0449109/-76.9741466
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0728064/-77.0139724
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0712756/-77.0282761
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0434722/-76.9702982
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0592437/-77.0299162
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0288059/-76.9239989
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0288845/-76.9238997
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-11.9681596/-77.0044502
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0446582/-77.0250816
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0415841/-76.9707945
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0721102/-77.01159
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-11.947171/-77.0095882
Ale,X-EM13-I,4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0425581/-77.0239258
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.058057/-76.9721689
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0560401/-76.9675752
Ale,X-EM13-I,4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0427112/-77.0240468
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0719154/-77.0113471
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.023728/-76.8940381
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0450398/-76.9742435
Ale,X-EM13-I,4230503,4,www.openstreetmap.org/relation/4230503#map=19/-12.0449832/-76.9741122
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.07267/-77.0134896
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.040639/-76.971204
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.0241512/-76.89724
Ale,X-EM13-I,4230503,1,www.openstreetmap.org/relation/4230503#map=19/-12.026436/-76.9206784
Ale,X-EM13-I,4230503,3,www.openstreetmap.org/relation/4230503#map=19/-12.0265171/-76.9206359
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.016655/-77.0018167
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-11.9394801/-77.0043829
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1653137/-76.9726113
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0576287/-77.0173866
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0167261/-77.0016922
Ale,X-EM15-I,4230845,4,www.openstreetmap.org/relation/4230845#map=19/-12.0725868/-77.0140382
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1476125/-76.986066
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1476817/-76.9859301
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0694842/-77.0144541
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0683958/-77.0146019
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-11.9548307/-77.0017522
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0773778/-77.0102411
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1980812/-76.9657061
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0719154/-77.0113471
Ale,X-EM15-I,4230845,4,www.openstreetmap.org/relation/4230845#map=19/-12.0717644/-77.0113431
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.057366/-77.0174757
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1113323/-76.9935776
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1112097/-76.9935594
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-11.9652246/-77.0091573
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.077586/-77.0102824
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-11.9566101/-76.9982428
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-11.9651471/-77.009114
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.1652012/-76.9726376
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1924604/-76.9609319
Ale,X-EM15-I,4230845,1,www.openstreetmap.org/relation/4230845#map=19/-12.1923814/-76.9609774
Ale,X-EM15-I,4230845,3,www.openstreetmap.org/relation/4230845#map=19/-12.0718968/-77.0116174
Ale,X-EM16-I,4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9885993/-76.9982464
Ale,X-EM16-I,4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9886436/-76.9983756
Ale,X-EM16-I,4238954,1,www.openstreetmap.org/relation/4238954#map=19/-11.9332818/-76.9687882
Ale,X-EM16-I,4238954,3,www.openstreetmap.org/relation/4238954#map=19/-12.0167261/-77.0016922
Ale,X-EM16-I,4238954,3,www.openstreetmap.org/relation/4238954#map=19/-12.016655/-77.0018167
Ale,X-EM16-I,4238954,1,www.openstreetmap.org/relation/4238954#map=19/-11.9380328/-76.9737176
Ale,X-EM16-I,4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.0365239/-77.0069054
Ale,X-EM16-I,4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.0365005/-77.0069254
Ale,X-EM16-I,4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.0301532/-76.9998153
Ale,X-EM16-I,4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9402169/-76.9721806
Ale,X-EM16-I,4238954,4,www.openstreetmap.org/relation/4238954#map=19/-11.940098/-76.9718838
Ale,X-EM16-I,4238954,4,www.openstreetmap.org/relation/4238954#map=19/-11.9407525/-76.9738841
Ale,X-EM16-I,4238954,3,www.openstreetmap.org/relation/4238954#map=19/-11.9388541/-76.9725543
Ale,X-EM16-I,4238954,3,www.openstreetmap.org/relation/4238954#map=19/-12.0301337/-76.9996748
Ale,X-EM16-I,4238954,1,www.openstreetmap.org/relation/4238954#map=19/-12.1190461/-77.0281929
Ale,X-EM16-I,4238954,1,www.openstreetmap.org/relation/4238954#map=19/-11.9408058/-76.9741664
Ale,X-EM17-I,4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0435181/-76.9701764
Ale,X-EM17-I,4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.1290439/-77.0015482
Ale,X-EM17-I,4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0360293/-77.0435301
Ale,X-EM17-I,4239855,6,www.openstreetmap.org/relation/4239855#map=19/-12.054681/-76.9647508
Ale,X-EM17-I,4239855,6,www.openstreetmap.org/relation/4239855#map=19/-12.0546468/-76.9646725
Ale,X-EM17-I,4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0546175/-76.9646063
Ale,X-EM17-I,4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.1292238/-77.0014109
Ale,X-EM17-I,4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0433643/-76.9702457
Ale,X-EM17-I,4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0729894/-76.9596015
Ale,X-EM17-I,4239855,3,www.openstreetmap.org/relation/4239855#map=19/-12.0860157/-77.0154557
Ale,X-EM17-I,4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.1314605/-76.9766717
Ale,X-EM17-I,4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0716665/-76.9567292
Ale,X-EM17-I,4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.1314599/-76.9767549
Ale,X-EM17-I,4239855,1,www.openstreetmap.org/relation/4239855#map=19/-12.0368677/-77.0434465
